paperId,title,abstract,year,authors,openAccessPdf,processed_text,pdf_url
9f3b3d2224a4fe6047b5a4d7bb84e07c9985f7ad,Does green finance mitigate the effects of climate variability: role of renewable energy investment and infrastructure,"Few researches have inspected the task of green finance in reducing CO2 emissions, while earlier studies have inspected the influence of economic development on carbon emissions. A green finance development index is built using four indicators to fill in this knowledge gap: green credit, green insurance, green securities, and green investing. Using data spanning the years 2005–2019, a panel quantile regression is applied to investigate the links between green finance, renewable energy, and CO2 emissions. Increases in renewable energy use and advances in the green finance development index have contributed to a reduction in CO2 emissions from BRICS countries. CO2 emissions on the other hand slowed the growth of renewable energy use, slowed the flow of investment to green projects, and ultimately hampered the development of green finance. There was also a clear policy-driven influence on renewable energy spending in the countries of the BRICS region. Green finance policies, on the other hand, have consistently failed to have a long-term impact. Therefore, rising the consumption of renewable energy and creating a carbon trading market are all part of this study’s recommendations for green finance policy improvement.",2022,"[{'authorId': '2278953845', 'name': 'Franley Mngumi'}, {'authorId': '2248537948', 'name': 'Shaorong Sun'}, {'authorId': '1404279867', 'name': 'F. Shair'}, {'authorId': '40315256', 'name': 'M. Waqas'}]","{'url': 'https://link.springer.com/content/pdf/10.1007/s11356-022-19839-y.pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC8986026, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","few researches have inspected the task of green finance in reducing co2 emissions, while earlier studies have inspected the influence of economic development on carbon emissions. a green finance development index is built using four indicators to fill in this knowledge gap: green credit, green insurance, green securities, and green investing. using data spanning the years 2005–2019, a panel quantile regression is applied to investigate the links between green finance, renewable energy, and co2 emissions. increases in renewable energy use and advances in the green finance development index have contributed to a reduction in co2 emissions from brics countries. co2 emissions on the other hand slowed the growth of renewable energy use, slowed the flow of investment to green projects, and ultimately hampered the development of green finance. there was also a clear policy-driven influence on renewable energy spending in the countries of the brics region. green finance policies, on the other hand, have consistently failed to have a long-term impact. therefore, rising the consumption of renewable energy and creating a carbon trading market are all part of this study’s recommendations for green finance policy improvement.",https://link.springer.com/content/pdf/10.1007/s11356-022-19839-y.pdf
f218a893a0fc6b8683f58be6eaea31811b71daab,Renewable Energy Consumption and Economic Growth Nexus—A Systematic Literature Review,"An efficient use of energy is the pre-condition for economic development. But excessive use of fossil fuel harms the environment. As renewable energy emits no or low greenhouse gases, more countries are trying to increase the use of energies from renewable sources. At the same time, no matter developed or developing, nations have to maintain economic growth. By collecting SCI/SSCI indexed peer-reviewed journal articles, this article systematically reviews the consumption nexus of renewable energy and economic growth. A total of 46 articles have been reviewed following the PRISMA guidelines from 2010 to 2021. Our review research shows that renewable energy does not hinder economic growth for both developing and developed countries, whereas, there is little significance of consuming renewable energy (threshold level) on economic growth for developed countries.",2022,"[{'authorId': '71756883', 'name': 'M. Bhuiyan'}, {'authorId': '2108235072', 'name': 'Qiannan Zhang'}, {'authorId': '90981308', 'name': 'V. Khare'}, {'authorId': '153273488', 'name': 'A. Mikhaylov'}, {'authorId': '48575831', 'name': 'Gábor Pintér'}, {'authorId': '2145052813', 'name': 'Xiaowen Huang'}]","{'url': 'https://www.frontiersin.org/articles/10.3389/fenvs.2022.878394/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3389/fenvs.2022.878394?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3389/fenvs.2022.878394, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","an efficient use of energy is the pre-condition for economic development. but excessive use of fossil fuel harms the environment. as renewable energy emits no or low greenhouse gases, more countries are trying to increase the use of energies from renewable sources. at the same time, no matter developed or developing, nations have to maintain economic growth. by collecting sci/ssci indexed peer-reviewed journal articles, this article systematically reviews the consumption nexus of renewable energy and economic growth. a total of 46 articles have been reviewed following the prisma guidelines from 2010 to 2021. our review research shows that renewable energy does not hinder economic growth for both developing and developed countries, whereas, there is little significance of consuming renewable energy (threshold level) on economic growth for developed countries.",https://www.frontiersin.org/articles/10.3389/fenvs.2022.878394/pdf
df8e877ef5649f240b0acea24ea363f51888e8c8,The role of renewable energy consumption and financial development in environmental sustainability: implications for the Nordic Countries,"ABSTRACT The Nordic nations have yet to significantly contribute to achieving Sustainable Development Goals (SDG) 7 and 13. This predicament might be attributed to fundamental financialization concerns in these nations and renewable energy generation implementation issues. The Nordic nations are fighting to reduce CO2 emissions as a result of these two situations. Dealing with this problem may necessitate a policy shift, which represents the focus of this research. Utilizing data from 1980 to 2020, we analyze the heterogeneous impacts of financial development and renewable energy on CO2 emissions using advanced panel and time-series methodologies. The advantage of the wavelet tools (wavelet coherence, partial wavelet and multiple wavelet techniques) is that they help to capture policy initiatives at different frequencies, i.e., short, medium and long-term. Our empirical outcomes from the CS-ARDL show that both financial development and renewable energy decrease CO2 emissions in the short and long term. Furthermore, the outcomes of the wavelet coherence show negative co-movement between CO2 and renewable energy in each Nordic nation except for Iceland with renewable energy driving CO2 in all frequencies. Additionally, financial development enhances the ‘CO2 emissions-renewable energy consumption’ association, but in the short term, it has no stimulating effect. These findings lead to the recommendation of an SDG-oriented policy framework. While this policy agenda is designed to achieve SDGs 7 and 13, it may also be applied to other nations. The study recommends that the Nordic countries implement measures to boost renewable energy supply through enhanced renewable energy technologies. Abbreviations: ASEAN: Association of Southeast Asian Nations; BRICS: Brazil, Russia, India, China and South Africa; CO2 : Carbon Emissions; CS-ARDL: Cross Sectional Autoregressive Distributed Lag Model; FD: Financial Development; PMG-ARDL: Pool Mean Group Autoregressive Lag Model; VAR: Vector Autoregressive; VECM: Vector Error Corrected Model; MINT: Mexico, Indonesia, Nigeria and Turkey; REC: Renewable Energy; SDG: Sustainable Development Goal; SD: Sustainable Development",2022,"[{'authorId': '2125098239', 'name': 'Lichao Wu'}, {'authorId': '1742465570', 'name': 'T. Adebayo'}, {'authorId': '2057215943', 'name': 'Xiao-Guang Yue'}, {'authorId': '2079689127', 'name': 'A. Umut'}]","{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1080/13504509.2022.2115577?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/13504509.2022.2115577, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","abstract the nordic nations have yet to significantly contribute to achieving sustainable development goals (sdg) 7 and 13. this predicament might be attributed to fundamental financialization concerns in these nations and renewable energy generation implementation issues. the nordic nations are fighting to reduce co2 emissions as a result of these two situations. dealing with this problem may necessitate a policy shift, which represents the focus of this research. utilizing data from 1980 to 2020, we analyze the heterogeneous impacts of financial development and renewable energy on co2 emissions using advanced panel and time-series methodologies. the advantage of the wavelet tools (wavelet coherence, partial wavelet and multiple wavelet techniques) is that they help to capture policy initiatives at different frequencies, i.e., short, medium and long-term. our empirical outcomes from the cs-ardl show that both financial development and renewable energy decrease co2 emissions in the short and long term. furthermore, the outcomes of the wavelet coherence show negative co-movement between co2 and renewable energy in each nordic nation except for iceland with renewable energy driving co2 in all frequencies. additionally, financial development enhances the ‘co2 emissions-renewable energy consumption’ association, but in the short term, it has no stimulating effect. these findings lead to the recommendation of an sdg-oriented policy framework. while this policy agenda is designed to achieve sdgs 7 and 13, it may also be applied to other nations. the study recommends that the nordic countries implement measures to boost renewable energy supply through enhanced renewable energy technologies. abbreviations: asean: association of southeast asian nations; brics: brazil, russia, india, china and south africa; co2 : carbon emissions; cs-ardl: cross sectional autoregressive distributed lag model; fd: financial development; pmg-ardl: pool mean group autoregressive lag model; var: vector autoregressive; vecm: vector error corrected model; mint: mexico, indonesia, nigeria and turkey; rec: renewable energy; sdg: sustainable development goal; sd: sustainable development",
b4d643731251f7e8ff143ac853e66cd3e5acb8de,"How Do Renewable Energy, Economic Growth and Natural Resources Rent Affect Environmental Sustainability in a Globalized Economy? Evidence From Colombia Based on the Gradual Shift Causality Approach","Undoubtedly, fossil fuel energy consumption causes global warming. The question at the core is whether or not we want to quit energy consumption? The obvious answer to this question is “no.” Therefore, the necessity for innovation is curial to attain green energy and sustainable growth. This research specifically focused on Colombia, which represents the aforementioned threats to a large extent as the trajectory of economic expansion is characterized by significant CO2 emissions in Colombia. In this regard, we examine the association between globalization, renewable energy, natural resources rent, economic growth, and CO2 emissions from 1970 to 2017. The cointegration test confirmed a long association between the considered variables. This study employed the Fully Modified Ordinary Least Squares, Dynamic Ordinary Least Squares, and Autoregressive Distributed Lag estimators for the long-run analysis. The long-run empirical results uncovered growth-induced emissions in Colombia. The result illustrated that the path of development is unsustainable in Columbia. In contrast, globalization and renewable energy demonstrated a favorable contribution to environmental quality. The outcomes of the Gradual Shift Causality indicated that globalization, natural resource rent, and economic growth Granger cause CO2 emissions. The findings highlight the need to enact well-coordinated measures to reduce environmental deterioration in Colombia. Colombia must aggressively promote the development of renewable energy and also foster a better viable environment for renewable energy investment to mitigate environmental damage caused by economic growth.",2022,"[{'authorId': '2006682228', 'name': 'Abraham Ayobamiji Awosusi'}, {'authorId': '1576903027', 'name': 'M. N. Mata'}, {'authorId': '50124459', 'name': 'Zahoor Ahmed'}, {'authorId': '2151274931', 'name': 'Manuel Francisco Coelho'}, {'authorId': '2059287080', 'name': 'Mehmet Altuntaş'}, {'authorId': '48901275', 'name': 'J. Martins'}, {'authorId': '2087617450', 'name': 'Jéssica Nunes Martins'}, {'authorId': '1741410865', 'name': 'Stephen Taiwo Onifade'}]","{'url': 'https://www.frontiersin.org/articles/10.3389/fenrg.2021.739721/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3389/fenrg.2021.739721?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3389/fenrg.2021.739721, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","undoubtedly, fossil fuel energy consumption causes global warming. the question at the core is whether or not we want to quit energy consumption? the obvious answer to this question is “no.” therefore, the necessity for innovation is curial to attain green energy and sustainable growth. this research specifically focused on colombia, which represents the aforementioned threats to a large extent as the trajectory of economic expansion is characterized by significant co2 emissions in colombia. in this regard, we examine the association between globalization, renewable energy, natural resources rent, economic growth, and co2 emissions from 1970 to 2017. the cointegration test confirmed a long association between the considered variables. this study employed the fully modified ordinary least squares, dynamic ordinary least squares, and autoregressive distributed lag estimators for the long-run analysis. the long-run empirical results uncovered growth-induced emissions in colombia. the result illustrated that the path of development is unsustainable in columbia. in contrast, globalization and renewable energy demonstrated a favorable contribution to environmental quality. the outcomes of the gradual shift causality indicated that globalization, natural resource rent, and economic growth granger cause co2 emissions. the findings highlight the need to enact well-coordinated measures to reduce environmental deterioration in colombia. colombia must aggressively promote the development of renewable energy and also foster a better viable environment for renewable energy investment to mitigate environmental damage caused by economic growth.",https://www.frontiersin.org/articles/10.3389/fenrg.2021.739721/pdf
c2cfb942f6a7ee47e09a98c2e3663b3faed94a12,Does Renewable Energy Matter to Achieve Sustainable Development Goals? The Impact of Renewable Energy Strategies on Sustainable Economic Growth,"The influences of renewable and conventional energy consumption on ecological sustainability remain unclear because of the dynamic economic and innovative framework. This investigation gives a new perception by exploring the association between the production of various sources of renewable energies (e.g., hydroelectric, wind, solar PV, geothermal, and biomass power) and economic growth encapsulating capital, government spending, and trade openness. This research used a heterogeneous approach for panel data and second generational tools for econometrics, which allow for cross-sectional reliance and slope heterogeneity. This study has revealed the substantial reason to back up the feedback assumptions between renewable energy sources and economic growth, using the Dumitrescu and Hurlin analysis. In terms of policy, this empirical analysis suggests enacting impactful policies that encourage green power and economic reform in an attempt to lessen CO2 concentrations in the biosphere.",2022,"[{'authorId': None, 'name': 'Jie Chen'}, {'authorId': '145667758', 'name': 'F. Su'}, {'authorId': '2061365227', 'name': 'Vipin Jain'}, {'authorId': '34944439', 'name': 'Asma Salman'}, {'authorId': '74336418', 'name': 'M. Tabash'}, {'authorId': '71414475', 'name': 'A. Haddad'}, {'authorId': '151446069', 'name': 'Eman A. Zabalawi'}, {'authorId': '98875375', 'name': 'Al-Amin A. Abdalla'}, {'authorId': '143885956', 'name': 'M. Shabbir'}]","{'url': 'https://www.frontiersin.org/articles/10.3389/fenrg.2022.829252/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3389/fenrg.2022.829252?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3389/fenrg.2022.829252, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","the influences of renewable and conventional energy consumption on ecological sustainability remain unclear because of the dynamic economic and innovative framework. this investigation gives a new perception by exploring the association between the production of various sources of renewable energies (e.g., hydroelectric, wind, solar pv, geothermal, and biomass power) and economic growth encapsulating capital, government spending, and trade openness. this research used a heterogeneous approach for panel data and second generational tools for econometrics, which allow for cross-sectional reliance and slope heterogeneity. this study has revealed the substantial reason to back up the feedback assumptions between renewable energy sources and economic growth, using the dumitrescu and hurlin analysis. in terms of policy, this empirical analysis suggests enacting impactful policies that encourage green power and economic reform in an attempt to lessen co2 concentrations in the biosphere.",https://www.frontiersin.org/articles/10.3389/fenrg.2022.829252/pdf
b549542079068e1593a9314654d9d8fdf02147d5,International Renewable Energy Agency,"Comments on the working paper can be sent to Mr. Hugo Lucas at hlucas@irena.org. Unless expressly stated otherwise, the findings, interpretations and conclusions expressed herein are those of the various IRENA staff members, contributors, consultants and advisers to the IRENA Secretariat who prepared the work and do not necessarily represent the views of the International Renewable Energy Agency or its Members. the designations employed and the presentation of materials herein do not imply the expression of any opinion whatsoever on the part of the Secretariat of the International Renewable Energy Agency concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries. the term ""country"" as used in this material also refers, as appropriate, to territories or areas.",2021,"[{'authorId': '100734973', 'name': 'Hugo Lucas'}, {'authorId': '118474348', 'name': 'R. Ferroukhi'}]","{'url': 'https://biblio.ugent.be/publication/8714318/file/8714319', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.18356/9789210056755c212?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.18356/9789210056755c212, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","comments on the working paper can be sent to mr. hugo lucas at hlucas@irena.org. unless expressly stated otherwise, the findings, interpretations and conclusions expressed herein are those of the various irena staff members, contributors, consultants and advisers to the irena secretariat who prepared the work and do not necessarily represent the views of the international renewable energy agency or its members. the designations employed and the presentation of materials herein do not imply the expression of any opinion whatsoever on the part of the secretariat of the international renewable energy agency concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries. the term ""country"" as used in this material also refers, as appropriate, to territories or areas.",https://biblio.ugent.be/publication/8714318/file/8714319
e0ba91aec2309f563d160c5a2ec3a7c53a8a2aa3,Renewable Energy and CO2 Emissions in Top Natural Resource Rents Depending Countries: The Role of Governance,This study analyzes the relationship between renewable energy and CO2 emissions in top natural resource depending countries over the period 2000–2015. An important contribution of this study is to assess the role of governance. The Ordinary Least Squares Fixed effects Generalized Least Squares methods and two-step GMM estimators are used for panel data. The empirical results show that renewable energy has significant negative impact on per capita CO2 emissions. The estimates show that 1 percentage point increase in renewable energy consumption leads to 1.25% decrease in CO2 emissions per capita. We also find that renewable energy consumption decreases CO2 emissions faster in countries with higher rule of law and voice and accountability. gross domestic product per capita has inverted U-shaped relationship with CO2 emissions.,2022,"[{'authorId': '122601943', 'name': 'Beata Szetela'}, {'authorId': '51331586', 'name': 'A. Majewska'}, {'authorId': '98561552', 'name': 'P. Jamróz'}, {'authorId': '2079987534', 'name': 'B. Djalilov'}, {'authorId': '13231814', 'name': 'Raufhon Salahodjaev'}]","{'url': 'https://www.frontiersin.org/articles/10.3389/fenrg.2022.872941/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3389/fenrg.2022.872941?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3389/fenrg.2022.872941, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",this study analyzes the relationship between renewable energy and co2 emissions in top natural resource depending countries over the period 2000–2015. an important contribution of this study is to assess the role of governance. the ordinary least squares fixed effects generalized least squares methods and two-step gmm estimators are used for panel data. the empirical results show that renewable energy has significant negative impact on per capita co2 emissions. the estimates show that 1 percentage point increase in renewable energy consumption leads to 1.25% decrease in co2 emissions per capita. we also find that renewable energy consumption decreases co2 emissions faster in countries with higher rule of law and voice and accountability. gross domestic product per capita has inverted u-shaped relationship with co2 emissions.,https://www.frontiersin.org/articles/10.3389/fenrg.2022.872941/pdf
beed2f53456f6482b615dd79dfcd041f14df32cb,Renewable Energy in the Sustainable Development of Electrical Power Sector: A Review,"The electrical power sector plays an important role in the economic growth and development of every country around the world. Total global demand for electric energy is growing both in developed and developing economies. The commitment to the decarbonization of economies, which would mean replacing fossil fuels with renewable energy sources (RES) as well as the electrification of transport and heating as a means to tackle global warming and dangerous climate change, would lead to a surge in electricity consumption worldwide. Hence, it appears reasonable that the electric power sector should embed the principles of sustainable development into its functioning and operation. In addition, events such as the recent European gas crisis that have emerged as a result of the massive deployment of renewables need to be studied and prevented. This review aims at assessing the role of the renewable energy in the sustainable development of the electrical power sector, focusing on the energy providers and consumers represented both by businesses and households that are gradually becoming prosumers on the market of electric energy. Furthermore, it also focuses on the impact of renewables on the utility side and their benefits for the grid. In addition, it identifies the major factors of the sustainable development of the electrical power sector.",2021,"[{'authorId': '10739486', 'name': 'W. Strielkowski'}, {'authorId': '119215290', 'name': 'Lubomír Civín'}, {'authorId': '2142828566', 'name': 'E. Tarkhanova'}, {'authorId': '3153464', 'name': 'M. Tvaronavičienė'}, {'authorId': '119077316', 'name': 'Yelena S. Petrenko'}]","{'url': 'https://www.mdpi.com/1996-1073/14/24/8240/pdf?version=1638931924', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/en14248240?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/en14248240, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","the electrical power sector plays an important role in the economic growth and development of every country around the world. total global demand for electric energy is growing both in developed and developing economies. the commitment to the decarbonization of economies, which would mean replacing fossil fuels with renewable energy sources (res) as well as the electrification of transport and heating as a means to tackle global warming and dangerous climate change, would lead to a surge in electricity consumption worldwide. hence, it appears reasonable that the electric power sector should embed the principles of sustainable development into its functioning and operation. in addition, events such as the recent european gas crisis that have emerged as a result of the massive deployment of renewables need to be studied and prevented. this review aims at assessing the role of the renewable energy in the sustainable development of the electrical power sector, focusing on the energy providers and consumers represented both by businesses and households that are gradually becoming prosumers on the market of electric energy. furthermore, it also focuses on the impact of renewables on the utility side and their benefits for the grid. in addition, it identifies the major factors of the sustainable development of the electrical power sector.",https://www.mdpi.com/1996-1073/14/24/8240/pdf?version=1638931924
07c81a7fa1b3b9b4b7e4da947a5c5ddac1c934ec,A critical review of the integration of renewable energy sources with various technologies,"Wind power, solar power and water power are technologies that can be used as the main sources of renewable energy so that the target of decarbonisation in the energy sector can be achieved. However, when compared with conventional power plants, they have a significant difference. The share of renewable energy has made a difference and posed various challenges, especially in the power generation system. The reliability of the power system can achieve the decarbonization target but this objective often collides with several challenges and failures, such that they make achievement of the target very vulnerable, Even so, the challenges and technological solutions are still very rarely discussed in the literature. This study carried out specific investigations on various technological solutions and challenges, especially in the power system domain. The results of the review of the solution matrix and the interrelated technological challenges are the most important parts to be developed in the future. Developing a matrix with various renewable technology solutions can help solve RE challenges. The potential of the developed technological solutions is expected to be able to help and prioritize them especially cost-effective energy. In addition, technology solutions that are identified in groups can help reduce certain challenges. The categories developed in this study are used to assist in determining the specific needs and increasing transparency of the renewable energy integration process in the future.",2021,"[{'authorId': '101560269', 'name': 'Erdiwansyah'}, {'authorId': '123055781', 'name': 'Mahidin'}, {'authorId': '37410830', 'name': 'H. Husin'}, {'authorId': '48873482', 'name': 'Nasaruddin'}, {'authorId': '50294466', 'name': 'M. Zaki'}, {'authorId': '98208238', 'name': 'Muhibbuddin'}]","{'url': 'https://pcmp.springeropen.com/track/pdf/10.1186/s41601-021-00181-3', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1186/s41601-021-00181-3?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1186/s41601-021-00181-3, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","wind power, solar power and water power are technologies that can be used as the main sources of renewable energy so that the target of decarbonisation in the energy sector can be achieved. however, when compared with conventional power plants, they have a significant difference. the share of renewable energy has made a difference and posed various challenges, especially in the power generation system. the reliability of the power system can achieve the decarbonization target but this objective often collides with several challenges and failures, such that they make achievement of the target very vulnerable, even so, the challenges and technological solutions are still very rarely discussed in the literature. this study carried out specific investigations on various technological solutions and challenges, especially in the power system domain. the results of the review of the solution matrix and the interrelated technological challenges are the most important parts to be developed in the future. developing a matrix with various renewable technology solutions can help solve re challenges. the potential of the developed technological solutions is expected to be able to help and prioritize them especially cost-effective energy. in addition, technology solutions that are identified in groups can help reduce certain challenges. the categories developed in this study are used to assist in determining the specific needs and increasing transparency of the renewable energy integration process in the future.",https://pcmp.springeropen.com/track/pdf/10.1186/s41601-021-00181-3
bf1baccc465a6c6ffe75b7f9abd2bd49a008c115,Power-Electronic Systems for the Grid Integration of Renewable Energy Sources: A Survey,"The use of distributed energy resources is increasingly being pursued as a supplement and an alternative to large conventional central power stations. The specification of a power-electronic interface is subject to requirements related not only to the renewable energy source itself but also to its effects on the power-system operation, especially where the intermittent energy source constitutes a significant part of the total system capacity. In this paper, new trends in power electronics for the integration of wind and photovoltaic (PV) power generators are presented. A review of the appropriate storage-system technology used for the integration of intermittent renewable energy sources is also introduced. Discussions about common and future trends in renewable energy systems based on reliability and maturity of each technology are presented",2006,"[{'authorId': '145874144', 'name': 'J. Carrasco'}, {'authorId': '1756639', 'name': 'L. Franquelo'}, {'authorId': '2442938', 'name': 'J. Bialasiewicz'}, {'authorId': '145142685', 'name': 'E. Galván'}, {'authorId': '2240913553', 'name': 'Ramón Portillo'}, {'authorId': '2248348665', 'name': 'Guisado'}, {'authorId': '2248341665', 'name': 'Ma Ángeles'}, {'authorId': '2248348347', 'name': 'Martín Prats'}, {'authorId': '2248336099', 'name': 'Ignacio León'}, {'authorId': '1431231418', 'name': 'Narciso Moreno-Alfonso'}]","{'url': 'https://idus.us.es/bitstream/11441/42133/4/IEEETIE_Carrasco_Moreno_Alfonso%20et%20al_2006_%20power%20electronic_a%20survey.pdf', 'status': 'GREEN', 'license': 'CCBYNCND', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/TIE.2006.878356?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TIE.2006.878356, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","the use of distributed energy resources is increasingly being pursued as a supplement and an alternative to large conventional central power stations. the specification of a power-electronic interface is subject to requirements related not only to the renewable energy source itself but also to its effects on the power-system operation, especially where the intermittent energy source constitutes a significant part of the total system capacity. in this paper, new trends in power electronics for the integration of wind and photovoltaic (pv) power generators are presented. a review of the appropriate storage-system technology used for the integration of intermittent renewable energy sources is also introduced. discussions about common and future trends in renewable energy systems based on reliability and maturity of each technology are presented",https://idus.us.es/bitstream/11441/42133/4/IEEETIE_Carrasco_Moreno_Alfonso%20et%20al_2006_%20power%20electronic_a%20survey.pdf
922d6ff8b81eca1fd27e16119cddef040469c009,"The Impact of Economic Growth, Trade Openness and Technological Progress on Renewable Energy Use in Organization for Economic Co-Operation and Development Countries","This study investigates the short-term and long-term impacts of economic growth, trade openness and technological progress on renewable energy use in Organization for Economic Co-operation and Development (OECD) countries. Based on a panel data set of 25 OECD countries for 43 years, we used the autoregressive distributed lag (ARDL) approach and the related intermediate estimators, including pooled mean group (PMG), mean group (MG) and dynamic fixed effect (DFE) to achieve the objective. The estimated ARDL model has also been checked for robustness using the two substitute single equation estimators, these being the dynamic ordinary least squares (DOLS) and fully modified ordinary least squares (FMOLS). Empirical results reveal that economic growth, trade openness and technological progress significantly influence renewable energy use over the long-term in OECD countries. While the long-term nature of dynamics of the variables is found to be similar across 25 OECD countries, their short-term dynamics are found to be mixed in nature. This is attributed to varying levels of trade openness and technological progress in OECD countries. Since this is a pioneer study that investigates the issue, the findings are completely new and they make a significant contribution to renewable energy literature as well as relevant policy development.",2020,"[{'authorId': '2109950768', 'name': 'M. Alam'}, {'authorId': '11306633', 'name': 'W. Murad'}]","{'url': 'https://osf.io/wj45u/download', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.31235/osf.io/wj45u?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.31235/osf.io/wj45u, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","this study investigates the short-term and long-term impacts of economic growth, trade openness and technological progress on renewable energy use in organization for economic co-operation and development (oecd) countries. based on a panel data set of 25 oecd countries for 43 years, we used the autoregressive distributed lag (ardl) approach and the related intermediate estimators, including pooled mean group (pmg), mean group (mg) and dynamic fixed effect (dfe) to achieve the objective. the estimated ardl model has also been checked for robustness using the two substitute single equation estimators, these being the dynamic ordinary least squares (dols) and fully modified ordinary least squares (fmols). empirical results reveal that economic growth, trade openness and technological progress significantly influence renewable energy use over the long-term in oecd countries. while the long-term nature of dynamics of the variables is found to be similar across 25 oecd countries, their short-term dynamics are found to be mixed in nature. this is attributed to varying levels of trade openness and technological progress in oecd countries. since this is a pioneer study that investigates the issue, the findings are completely new and they make a significant contribution to renewable energy literature as well as relevant policy development.",https://osf.io/wj45u/download
